,Counts,Sum_Duration,Hour,Day,Month,Year,atemperatue,humidity,temperature,windSpeed,Day_Name,weekday,Holiday
2015-07-10 09:00:00-04:00,605,680994.0,9,10,7,2015,23.67,0.6,23.67,11.3,Friday,1,0
2015-07-10 10:00:00-04:00,380,511067.0,10,10,7,2015,24.16,0.58,24.16,9.77,Friday,1,0
2015-07-10 11:00:00-04:00,447,687992.0,11,10,7,2015,25.47,0.56,25.42,8.09,Friday,1,0
2015-07-10 12:00:00-04:00,601,722553.0,12,10,7,2015,27.25,0.52,26.7,10.27,Friday,1,0
2015-07-10 13:00:00-04:00,625,862929.0,13,10,7,2015,27.91,0.5,27.51,12.69,Friday,1,0
2015-07-10 14:00:00-04:00,565,763224.0,14,10,7,2015,28.46,0.51,27.96,11.36,Friday,1,0
2015-07-10 15:00:00-04:00,698,1064468.0,15,10,7,2015,28.97,0.51,28.4,13.17,Friday,1,0
2015-07-10 16:00:00-04:00,906,965505.0,16,10,7,2015,29.1,0.52,28.39,10.59,Friday,1,0
2015-07-10 17:00:00-04:00,1380,1314294.0,17,10,7,2015,29.51,0.52,28.73,8.36,Friday,1,0
2015-07-10 18:00:00-04:00,1281,1258959.0,18,10,7,2015,29.67,0.53,28.72,7.77,Friday,1,0
2015-07-10 19:00:00-04:00,981,1275742.0,19,10,7,2015,29.43,0.56,28.31,7.94,Friday,1,0
2015-07-10 20:00:00-04:00,689,888779.0,20,10,7,2015,28.57,0.59,27.47,6.73,Friday,1,0
2015-07-10 21:00:00-04:00,559,670547.0,21,10,7,2015,27.85,0.6,26.79,6.35,Friday,1,0
2015-07-10 22:00:00-04:00,432,437250.0,22,10,7,2015,27.51,0.62,26.45,5.53,Friday,1,0
2015-07-10 23:00:00-04:00,314,388199.0,23,10,7,2015,26.49,0.64,26.16,4.47,Friday,1,0
2015-07-11 00:00:00-04:00,229,214302.0,0,11,7,2015,24.99,0.74,24.55,0.03,Saturday,0,1
2015-07-11 01:00:00-04:00,145,137887.0,1,11,7,2015,24.5,0.76,24.06,0.16,Saturday,0,1
2015-07-11 02:00:00-04:00,77,97019.0,2,11,7,2015,24.2,0.8,23.69,0.01,Saturday,0,1
2015-07-11 03:00:00-04:00,22,9859.0,3,11,7,2015,24.11,0.82,23.56,0.1,Saturday,0,1
2015-07-11 04:00:00-04:00,7,4377.0,4,11,7,2015,23.85,0.82,23.31,1.63,Saturday,0,1
2015-07-11 05:00:00-04:00,9,23881.0,5,11,7,2015,23.13,0.86,22.57,1.54,Saturday,0,1
2015-07-11 06:00:00-04:00,49,39537.0,6,11,7,2015,23.06,0.85,22.52,1.18,Saturday,0,1
2015-07-11 07:00:00-04:00,63,36798.0,7,11,7,2015,22.57,0.87,22.04,0.57,Saturday,0,1
2015-07-11 08:00:00-04:00,202,177759.0,8,11,7,2015,22.46,0.88,21.91,1.08,Saturday,0,1
2015-07-11 09:00:00-04:00,430,473165.0,9,11,7,2015,22.58,0.87,22.05,0.58,Saturday,0,1
2015-07-11 10:00:00-04:00,614,682992.0,10,11,7,2015,24.1,0.8,23.59,1.53,Saturday,0,1
2015-07-11 11:00:00-04:00,828,1059911.0,11,11,7,2015,25.53,0.71,25.12,1.35,Saturday,0,1
2015-07-11 12:00:00-04:00,1036,1794832.0,12,11,7,2015,27.48,0.61,26.46,2.99,Saturday,0,1
2015-07-11 13:00:00-04:00,1042,1818303.0,13,11,7,2015,28.75,0.58,27.64,2.07,Saturday,0,1
2015-07-11 14:00:00-04:00,1075,1941991.0,14,11,7,2015,28.73,0.55,27.88,2.63,Saturday,0,1
2015-07-11 15:00:00-04:00,1085,1778591.0,15,11,7,2015,29.34,0.53,28.48,1.85,Saturday,0,1
2015-07-11 16:00:00-04:00,979,1431709.0,16,11,7,2015,29.25,0.51,28.57,1.77,Saturday,0,1
2015-07-11 17:00:00-04:00,931,1403283.0,17,11,7,2015,29.46,0.51,28.76,1.98,Saturday,0,1
2015-07-11 18:00:00-04:00,962,1190002.0,18,11,7,2015,29.24,0.46,28.99,2.14,Saturday,0,1
2015-07-11 19:00:00-04:00,801,1045086.0,19,11,7,2015,28.57,0.48,28.29,2.47,Saturday,0,1
2015-07-11 20:00:00-04:00,673,841278.0,20,11,7,2015,27.52,0.58,26.63,0.1,Saturday,0,1
2015-07-11 21:00:00-04:00,450,587912.0,21,11,7,2015,24.65,0.68,24.38,0.02,Saturday,0,1
2015-07-11 22:00:00-04:00,422,611687.0,22,11,7,2015,22.48,0.77,22.2,0.0,Saturday,0,1
2015-07-11 23:00:00-04:00,289,357477.0,23,11,7,2015,21.52,0.82,21.21,0.0,Saturday,0,1
2015-07-12 00:00:00-04:00,222,216553.0,0,12,7,2015,22.29,0.78,22.01,0.48,Sunday,0,1
2015-07-12 01:00:00-04:00,177,191337.0,1,12,7,2015,21.8,0.82,21.45,1.28,Sunday,0,1
2015-07-12 02:00:00-04:00,128,155109.0,2,12,7,2015,20.62,0.86,20.3,0.83,Sunday,0,1
2015-07-12 03:00:00-04:00,40,58914.0,3,12,7,2015,20.05,0.87,19.74,0.61,Sunday,0,1
2015-07-12 04:00:00-04:00,20,16466.0,4,12,7,2015,20.07,0.83,19.86,2.21,Sunday,0,1
2015-07-12 05:00:00-04:00,15,24481.0,5,12,7,2015,19.63,0.87,19.37,2.28,Sunday,0,1
2015-07-12 06:00:00-04:00,33,44160.0,6,12,7,2015,19.49,0.83,19.33,2.11,Sunday,0,1
2015-07-12 07:00:00-04:00,97,89190.0,7,12,7,2015,19.68,0.83,19.5,3.47,Sunday,0,1
2015-07-12 08:00:00-04:00,218,241795.0,8,12,7,2015,21.44,0.79,21.2,1.95,Sunday,0,1
2015-07-12 09:00:00-04:00,435,585537.0,9,12,7,2015,23.79,0.7,23.55,2.43,Sunday,0,1
2015-07-12 10:00:00-04:00,723,1066456.0,10,12,7,2015,25.62,0.63,25.39,2.64,Sunday,0,1
2015-07-12 11:00:00-04:00,870,1420698.0,11,12,7,2015,27.69,0.54,27.01,2.94,Sunday,0,1
2015-07-12 12:00:00-04:00,996,1598109.0,12,12,7,2015,28.1,0.46,27.96,2.1,Sunday,0,1
2015-07-12 13:00:00-04:00,985,1525636.0,13,12,7,2015,28.3,0.46,28.21,2.62,Sunday,0,1
2015-07-12 14:00:00-04:00,960,1613081.0,14,12,7,2015,28.7,0.46,28.57,3.86,Sunday,0,1
2015-07-12 15:00:00-04:00,912,1408527.0,15,12,7,2015,29.05,0.45,28.98,4.0,Sunday,0,1
2015-07-12 16:00:00-04:00,989,1393645.0,16,12,7,2015,29.32,0.46,29.12,4.13,Sunday,0,1
2015-07-12 17:00:00-04:00,883,1518274.0,17,12,7,2015,29.03,0.47,28.76,4.02,Sunday,0,1
2015-07-12 18:00:00-04:00,846,984928.0,18,12,7,2015,28.69,0.51,28.16,3.5,Sunday,0,1
2015-07-12 19:00:00-04:00,677,871311.0,19,12,7,2015,28.38,0.54,27.65,3.26,Sunday,0,1
2015-07-12 20:00:00-04:00,572,629959.0,20,12,7,2015,27.81,0.55,27.06,3.3,Sunday,0,1
2015-07-12 21:00:00-04:00,459,622467.0,21,12,7,2015,26.23,0.6,26.02,3.01,Sunday,0,1
2015-07-12 22:00:00-04:00,297,301558.0,22,12,7,2015,25.39,0.63,25.18,1.99,Sunday,0,1
2015-07-12 23:00:00-04:00,157,218574.0,23,12,7,2015,24.7,0.7,24.37,2.95,Sunday,0,1
2015-07-13 00:00:00-04:00,70,97726.0,0,13,7,2015,24.5,0.73,24.13,2.75,Monday,1,0
2015-07-13 01:00:00-04:00,29,186971.0,1,13,7,2015,23.88,0.75,23.51,2.65,Monday,1,0
2015-07-13 02:00:00-04:00,8,5258.0,2,13,7,2015,23.53,0.78,23.13,1.74,Monday,1,0
2015-07-13 03:00:00-04:00,3,1158.0,3,13,7,2015,23.3,0.78,22.92,1.61,Monday,1,0
2015-07-13 04:00:00-04:00,7,5873.0,4,13,7,2015,22.38,0.83,21.96,2.26,Monday,1,0
2015-07-13 05:00:00-04:00,89,61851.0,5,13,7,2015,22.06,0.85,21.63,2.06,Monday,1,0
2015-07-13 06:00:00-04:00,304,215585.0,6,13,7,2015,21.53,0.88,21.07,0.71,Monday,1,0
2015-07-13 07:00:00-04:00,805,568483.0,7,13,7,2015,22.5,0.85,22.04,0.79,Monday,1,0
2015-07-13 08:00:00-04:00,626,497970.0,8,13,7,2015,23.11,0.83,22.63,1.14,Monday,1,0
2015-07-13 09:00:00-04:00,434,338087.0,9,13,7,2015,23.47,0.83,22.96,1.08,Monday,1,0
2015-07-13 10:00:00-04:00,318,356300.0,10,13,7,2015,24.01,0.81,23.49,2.22,Monday,1,0
2015-07-13 11:00:00-04:00,245,318163.0,11,13,7,2015,24.42,0.8,23.89,3.49,Monday,1,0
2015-07-13 12:00:00-04:00,314,313087.0,12,13,7,2015,24.17,0.82,23.62,3.47,Monday,1,0
2015-07-13 13:00:00-04:00,439,398479.0,13,13,7,2015,24.41,0.82,23.83,2.56,Monday,1,0
2015-07-13 14:00:00-04:00,417,575191.0,14,13,7,2015,25.2,0.78,24.64,2.09,Monday,1,0
2015-07-13 15:00:00-04:00,540,655301.0,15,13,7,2015,25.37,0.77,24.82,3.43,Monday,1,0
2015-07-13 16:00:00-04:00,774,833670.0,16,13,7,2015,25.53,0.75,25.02,3.59,Monday,1,0
2015-07-13 17:00:00-04:00,1403,1287930.0,17,13,7,2015,26.18,0.71,25.69,4.59,Monday,1,0
2015-07-13 18:00:00-04:00,1187,1047868.0,18,13,7,2015,26.35,0.7,25.88,3.66,Monday,1,0
2015-07-13 19:00:00-04:00,826,842034.0,19,13,7,2015,26.05,0.71,25.58,3.52,Monday,1,0
2015-07-13 20:00:00-04:00,630,607280.0,20,13,7,2015,25.69,0.74,25.18,2.04,Monday,1,0
2015-07-13 21:00:00-04:00,423,386959.0,21,13,7,2015,25.31,0.78,24.74,2.71,Monday,1,0
2015-07-13 22:00:00-04:00,226,198671.0,22,13,7,2015,24.82,0.81,24.23,2.52,Monday,1,0
2015-07-13 23:00:00-04:00,107,76229.0,23,13,7,2015,24.32,0.83,23.72,2.37,Monday,1,0
2015-07-14 00:00:00-04:00,102,141763.0,0,14,7,2015,24.07,0.88,23.38,2.21,Tuesday,1,0
2015-07-14 01:00:00-04:00,29,23238.0,1,14,7,2015,24.05,0.89,23.33,1.46,Tuesday,1,0
2015-07-14 02:00:00-04:00,10,6712.0,2,14,7,2015,24.05,0.88,23.36,2.46,Tuesday,1,0
2015-07-14 03:00:00-04:00,11,14342.0,3,14,7,2015,24.09,0.89,23.38,1.7,Tuesday,1,0
2015-07-14 04:00:00-04:00,15,51772.0,4,14,7,2015,24.12,0.89,23.39,0.94,Tuesday,1,0
2015-07-14 05:00:00-04:00,99,62807.0,5,14,7,2015,24.15,0.89,23.42,1.87,Tuesday,1,0
2015-07-14 06:00:00-04:00,349,284614.0,6,14,7,2015,24.1,0.9,23.37,1.78,Tuesday,1,0
2015-07-14 07:00:00-04:00,883,644810.0,7,14,7,2015,24.27,0.89,23.53,2.16,Tuesday,1,0
2015-07-14 08:00:00-04:00,1148,846084.0,8,14,7,2015,24.79,0.87,24.07,1.78,Tuesday,1,0
2015-07-14 09:00:00-04:00,463,359301.0,9,14,7,2015,25.48,0.84,24.75,3.15,Tuesday,1,0
2015-07-14 10:00:00-04:00,358,461454.0,10,14,7,2015,26.1,0.79,25.45,4.84,Tuesday,1,0
2015-07-14 11:00:00-04:00,356,590020.0,11,14,7,2015,28.39,0.74,26.56,5.27,Tuesday,1,0
2015-07-14 12:00:00-04:00,490,599993.0,12,14,7,2015,29.16,0.72,27.1,6.55,Tuesday,1,0
2015-07-14 13:00:00-04:00,472,588567.0,13,14,7,2015,29.97,0.7,27.65,9.01,Tuesday,1,0
2015-07-14 14:00:00-04:00,401,542034.0,14,14,7,2015,30.98,0.66,28.49,7.93,Tuesday,1,0
2015-07-14 15:00:00-04:00,445,587765.0,15,14,7,2015,31.41,0.59,29.35,7.09,Tuesday,1,0
2015-07-14 16:00:00-04:00,701,712054.0,16,14,7,2015,32.18,0.58,29.88,8.47,Tuesday,1,0
2015-07-14 17:00:00-04:00,1433,1351469.0,17,14,7,2015,32.38,0.6,29.76,9.33,Tuesday,1,0
2015-07-14 18:00:00-04:00,1323,1318940.0,18,14,7,2015,32.27,0.61,29.57,9.98,Tuesday,1,0
2015-07-14 19:00:00-04:00,937,895972.0,19,14,7,2015,31.47,0.64,28.92,7.28,Tuesday,1,0
2015-07-14 20:00:00-04:00,640,723077.0,20,14,7,2015,30.56,0.69,28.04,6.27,Tuesday,1,0
2015-07-14 21:00:00-04:00,425,387291.0,21,14,7,2015,29.8,0.72,27.4,3.69,Tuesday,1,0
2015-07-14 22:00:00-04:00,306,343583.0,22,14,7,2015,29.37,0.76,27.01,5.29,Tuesday,1,0
2015-07-14 23:00:00-04:00,195,352698.0,23,14,7,2015,28.85,0.78,26.66,4.48,Tuesday,1,0
2015-07-15 00:00:00-04:00,73,53711.0,0,15,7,2015,28.58,0.79,26.49,4.96,Wednesday,1,0
2015-07-15 01:00:00-04:00,11,7823.0,1,15,7,2015,27.86,0.8,26.09,2.64,Wednesday,1,0
2015-07-15 02:00:00-04:00,6,4631.0,2,15,7,2015,24.23,0.8,23.71,7.86,Wednesday,1,0
2015-07-15 03:00:00-04:00,1,718.0,3,15,7,2015,22.97,0.81,22.55,5.2,Wednesday,1,0
2015-07-15 04:00:00-04:00,18,12383.0,4,15,7,2015,22.37,0.82,21.96,2.38,Wednesday,1,0
2015-07-15 05:00:00-04:00,112,76068.0,5,15,7,2015,22.1,0.83,21.71,2.93,Wednesday,1,0
2015-07-15 06:00:00-04:00,340,233026.0,6,15,7,2015,22.08,0.82,21.7,4.61,Wednesday,1,0
2015-07-15 07:00:00-04:00,949,731426.0,7,15,7,2015,22.39,0.83,21.98,3.38,Wednesday,1,0
2015-07-15 08:00:00-04:00,1329,1072931.0,8,15,7,2015,23.83,0.79,23.38,6.73,Wednesday,1,0
2015-07-15 09:00:00-04:00,577,499379.0,9,15,7,2015,24.66,0.76,24.19,8.9,Wednesday,1,0
2015-07-15 10:00:00-04:00,348,469669.0,10,15,7,2015,25.43,0.72,25.0,8.36,Wednesday,1,0
2015-07-15 11:00:00-04:00,325,363992.0,11,15,7,2015,25.7,0.71,25.26,8.57,Wednesday,1,0
2015-07-15 12:00:00-04:00,436,533569.0,12,15,7,2015,25.3,0.74,24.83,6.26,Wednesday,1,0
2015-07-15 13:00:00-04:00,421,514865.0,13,15,7,2015,26.27,0.72,25.76,6.84,Wednesday,1,0
2015-07-15 14:00:00-04:00,365,509202.0,14,15,7,2015,28.99,0.66,27.29,7.02,Wednesday,1,0
2015-07-15 15:00:00-04:00,500,581342.0,15,15,7,2015,29.94,0.63,28.07,6.94,Wednesday,1,0
2015-07-15 16:00:00-04:00,741,791445.0,16,15,7,2015,30.55,0.59,28.76,8.7,Wednesday,1,0
2015-07-15 17:00:00-04:00,1363,1229606.0,17,15,7,2015,30.78,0.59,28.9,7.49,Wednesday,1,0
2015-07-15 18:00:00-04:00,1406,1439314.0,18,15,7,2015,30.09,0.64,28.08,6.69,Wednesday,1,0
2015-07-15 19:00:00-04:00,994,1034673.0,19,15,7,2015,29.56,0.63,27.87,6.76,Wednesday,1,0
2015-07-15 20:00:00-04:00,779,841988.0,20,15,7,2015,28.34,0.64,26.99,5.82,Wednesday,1,0
2015-07-15 21:00:00-04:00,497,455845.0,21,15,7,2015,26.19,0.66,25.83,8.07,Wednesday,1,0
2015-07-15 22:00:00-04:00,322,301074.0,22,15,7,2015,24.84,0.67,24.58,7.64,Wednesday,1,0
2015-07-15 23:00:00-04:00,175,157798.0,23,15,7,2015,23.76,0.65,23.64,9.46,Wednesday,1,0
2015-07-16 00:00:00-04:00,93,98324.0,0,16,7,2015,21.98,0.65,21.98,9.43,Thursday,1,0
2015-07-16 01:00:00-04:00,17,12650.0,1,16,7,2015,20.81,0.65,20.81,8.49,Thursday,1,0
2015-07-16 02:00:00-04:00,14,25678.0,2,16,7,2015,19.95,0.64,19.95,4.52,Thursday,1,0
2015-07-16 03:00:00-04:00,3,2737.0,3,16,7,2015,19.22,0.66,19.22,4.97,Thursday,1,0
2015-07-16 04:00:00-04:00,11,6219.0,4,16,7,2015,18.63,0.67,18.63,5.9,Thursday,1,0
2015-07-16 05:00:00-04:00,94,69952.0,5,16,7,2015,18.4,0.68,18.4,5.33,Thursday,1,0
2015-07-16 06:00:00-04:00,328,227634.0,6,16,7,2015,17.87,0.68,17.87,6.44,Thursday,1,0
2015-07-16 07:00:00-04:00,908,691798.0,7,16,7,2015,17.61,0.69,17.61,5.15,Thursday,1,0
2015-07-16 08:00:00-04:00,1286,1045564.0,8,16,7,2015,18.4,0.67,18.4,5.31,Thursday,1,0
2015-07-16 09:00:00-04:00,598,536994.0,9,16,7,2015,19.81,0.64,19.81,5.01,Thursday,1,0
2015-07-16 10:00:00-04:00,379,627327.0,10,16,7,2015,21.41,0.59,21.41,5.84,Thursday,1,0
2015-07-16 11:00:00-04:00,424,603445.0,11,16,7,2015,22.94,0.54,22.94,4.57,Thursday,1,0
2015-07-16 12:00:00-04:00,596,623928.0,12,16,7,2015,24.27,0.49,24.27,2.02,Thursday,1,0
2015-07-16 13:00:00-04:00,512,618106.0,13,16,7,2015,25.58,0.47,25.58,2.67,Thursday,1,0
2015-07-16 14:00:00-04:00,472,602888.0,14,16,7,2015,26.49,0.46,26.49,2.53,Thursday,1,0
2015-07-16 15:00:00-04:00,583,755580.0,15,16,7,2015,27.22,0.46,27.03,3.6,Thursday,1,0
2015-07-16 16:00:00-04:00,874,923968.0,16,16,7,2015,27.5,0.47,27.31,4.17,Thursday,1,0
2015-07-16 17:00:00-04:00,1514,1483268.0,17,16,7,2015,27.63,0.46,27.51,1.71,Thursday,1,0
2015-07-16 18:00:00-04:00,1442,1368479.0,18,16,7,2015,27.47,0.47,27.25,2.51,Thursday,1,0
2015-07-16 19:00:00-04:00,1070,1155759.0,19,16,7,2015,27.15,0.51,26.64,5.32,Thursday,1,0
2015-07-16 20:00:00-04:00,791,789236.0,20,16,7,2015,25.5,0.59,25.36,5.1,Thursday,1,0
2015-07-16 21:00:00-04:00,526,546368.0,21,16,7,2015,24.34,0.63,24.22,3.08,Thursday,1,0
2015-07-16 22:00:00-04:00,466,615557.0,22,16,7,2015,23.25,0.66,23.15,1.51,Thursday,1,0
2015-07-16 23:00:00-04:00,256,470376.0,23,16,7,2015,22.18,0.7,22.09,1.81,Thursday,1,0
2015-07-17 00:00:00-04:00,113,104903.0,0,17,7,2015,21.41,0.74,21.28,1.71,Friday,1,0
2015-07-17 01:00:00-04:00,65,80157.0,1,17,7,2015,20.52,0.79,20.37,1.63,Friday,1,0
2015-07-17 02:00:00-04:00,33,49650.0,2,17,7,2015,20.13,0.8,19.98,1.98,Friday,1,0
2015-07-17 03:00:00-04:00,5,4665.0,3,17,7,2015,20.1,0.82,19.92,1.73,Friday,1,0
2015-07-17 04:00:00-04:00,13,18360.0,4,17,7,2015,19.92,0.84,19.71,2.63,Friday,1,0
2015-07-17 05:00:00-04:00,102,71882.0,5,17,7,2015,19.8,0.86,19.55,3.09,Friday,1,0
2015-07-17 06:00:00-04:00,276,196805.0,6,17,7,2015,20.33,0.86,20.02,3.14,Friday,1,0
2015-07-17 07:00:00-04:00,772,568549.0,7,17,7,2015,20.93,0.87,20.54,2.39,Friday,1,0
2015-07-17 08:00:00-04:00,1181,842037.0,8,17,7,2015,22.14,0.86,21.67,5.25,Friday,1,0
2015-07-17 09:00:00-04:00,601,574477.0,9,17,7,2015,23.29,0.83,22.79,6.53,Friday,1,0
2015-07-17 10:00:00-04:00,392,522990.0,10,17,7,2015,24.18,0.78,23.71,6.47,Friday,1,0
2015-07-17 11:00:00-04:00,475,603283.0,11,17,7,2015,24.88,0.73,24.47,6.14,Friday,1,0
2015-07-17 12:00:00-04:00,650,889194.0,12,17,7,2015,25.63,0.69,25.26,6.82,Friday,1,0
2015-07-17 13:00:00-04:00,574,747533.0,13,17,7,2015,26.04,0.66,25.68,6.74,Friday,1,0
2015-07-17 14:00:00-04:00,629,826491.0,14,17,7,2015,26.63,0.65,26.26,7.54,Friday,1,0
2015-07-17 15:00:00-04:00,724,976496.0,15,17,7,2015,28.05,0.64,26.76,5.97,Friday,1,0
2015-07-17 16:00:00-04:00,935,1144975.0,16,17,7,2015,28.59,0.64,27.13,7.51,Friday,1,0
2015-07-17 17:00:00-04:00,1438,1388137.0,17,17,7,2015,28.61,0.65,27.1,6.76,Friday,1,0
2015-07-17 18:00:00-04:00,1133,1058097.0,18,17,7,2015,28.85,0.65,27.25,7.49,Friday,1,0
2015-07-17 19:00:00-04:00,823,764122.0,19,17,7,2015,28.51,0.68,26.91,6.16,Friday,1,0
2015-07-17 20:00:00-04:00,582,669894.0,20,17,7,2015,28.12,0.7,26.55,6.53,Friday,1,0
2015-07-17 21:00:00-04:00,447,564102.0,21,17,7,2015,26.61,0.73,26.04,3.87,Friday,1,0
2015-07-17 22:00:00-04:00,400,454415.0,22,17,7,2015,26.1,0.76,25.51,3.31,Friday,1,0
2015-07-17 23:00:00-04:00,264,240234.0,23,17,7,2015,25.86,0.77,25.27,4.98,Friday,1,0
2015-07-18 00:00:00-04:00,197,160125.0,0,18,7,2015,25.53,0.8,24.9,6.34,Saturday,0,1
2015-07-18 01:00:00-04:00,162,145833.0,1,18,7,2015,25.27,0.81,24.63,6.89,Saturday,0,1
2015-07-18 02:00:00-04:00,97,71836.0,2,18,7,2015,24.92,0.83,24.26,6.42,Saturday,0,1
2015-07-18 03:00:00-04:00,39,31700.0,3,18,7,2015,24.7,0.83,24.06,6.12,Saturday,0,1
2015-07-18 04:00:00-04:00,14,11733.0,4,18,7,2015,24.75,0.82,24.13,6.34,Saturday,0,1
2015-07-18 05:00:00-04:00,12,7409.0,5,18,7,2015,24.46,0.83,23.85,5.92,Saturday,0,1
2015-07-18 06:00:00-04:00,59,130909.0,6,18,7,2015,24.16,0.84,23.55,5.76,Saturday,0,1
2015-07-18 07:00:00-04:00,158,151816.0,7,18,7,2015,24.26,0.85,23.62,5.81,Saturday,0,1
2015-07-18 08:00:00-04:00,339,323222.0,8,18,7,2015,24.94,0.84,24.26,6.62,Saturday,0,1
2015-07-18 09:00:00-04:00,396,539126.0,9,18,7,2015,25.94,0.81,25.25,4.83,Saturday,0,1
2015-07-18 10:00:00-04:00,315,315791.0,10,18,7,2015,25.56,0.84,24.83,2.61,Saturday,0,1
2015-07-18 11:00:00-04:00,630,760183.0,11,18,7,2015,25.54,0.86,24.76,1.33,Saturday,0,1
2015-07-18 12:00:00-04:00,816,1060447.0,12,18,7,2015,26.48,0.83,25.68,1.49,Saturday,0,1
2015-07-18 13:00:00-04:00,917,1554566.0,13,18,7,2015,28.55,0.81,26.41,5.56,Saturday,0,1
2015-07-18 14:00:00-04:00,924,1617705.0,14,18,7,2015,30.32,0.77,27.4,5.28,Saturday,0,1
2015-07-18 15:00:00-04:00,973,1776831.0,15,18,7,2015,31.78,0.73,28.33,7.98,Saturday,0,1
2015-07-18 16:00:00-04:00,811,1231577.0,16,18,7,2015,33.01,0.68,29.29,7.88,Saturday,0,1
2015-07-18 17:00:00-04:00,744,1125445.0,17,18,7,2015,33.57,0.64,29.96,7.17,Saturday,0,1
2015-07-18 18:00:00-04:00,824,1530533.0,18,18,7,2015,33.97,0.63,30.25,5.86,Saturday,0,1
2015-07-18 19:00:00-04:00,802,1223996.0,19,18,7,2015,33.71,0.66,29.84,5.57,Saturday,0,1
2015-07-18 20:00:00-04:00,673,915389.0,20,18,7,2015,32.78,0.7,29.0,3.98,Saturday,0,1
2015-07-18 21:00:00-04:00,467,683674.0,21,18,7,2015,30.88,0.73,27.88,3.11,Saturday,0,1
2015-07-18 22:00:00-04:00,417,576746.0,22,18,7,2015,30.0,0.75,27.36,3.49,Saturday,0,1
2015-07-18 23:00:00-04:00,310,335040.0,23,18,7,2015,29.24,0.76,26.92,3.34,Saturday,0,1
2015-07-19 00:00:00-04:00,239,381435.0,0,19,7,2015,28,0.84,26.09,3.11,Sunday,0,1
2015-07-19 01:00:00-04:00,171,148402.0,1,19,7,2015,27.41,0.87,25.78,3.27,Sunday,0,1
2015-07-19 02:00:00-04:00,106,163477.0,2,19,7,2015,26.43,0.87,25.55,2.95,Sunday,0,1
2015-07-19 03:00:00-04:00,57,81647.0,3,19,7,2015,26.1,0.88,25.23,3.07,Sunday,0,1
2015-07-19 04:00:00-04:00,18,39943.0,4,19,7,2015,25.74,0.89,24.87,1.88,Sunday,0,1
2015-07-19 05:00:00-04:00,17,10828.0,5,19,7,2015,25.57,0.9,24.7,1.99,Sunday,0,1
2015-07-19 06:00:00-04:00,48,92624.0,6,19,7,2015,25.24,0.89,24.42,0.47,Sunday,0,1
2015-07-19 07:00:00-04:00,91,114202.0,7,19,7,2015,25.32,0.89,24.49,1.58,Sunday,0,1
2015-07-19 08:00:00-04:00,268,375630.0,8,19,7,2015,26.43,0.87,25.55,1.98,Sunday,0,1
2015-07-19 09:00:00-04:00,461,659545.0,9,19,7,2015,31.6,0.77,27.96,2.51,Sunday,0,1
2015-07-19 10:00:00-04:00,809,1405485.0,10,19,7,2015,34.51,0.7,29.74,2.42,Sunday,0,1
2015-07-19 11:00:00-04:00,862,1230153.0,11,19,7,2015,36.34,0.65,31.05,3.25,Sunday,0,1
2015-07-19 12:00:00-04:00,848,1311562.0,12,19,7,2015,37.28,0.6,32.11,2.74,Sunday,0,1
2015-07-19 13:00:00-04:00,723,1040288.0,13,19,7,2015,37.71,0.58,32.49,4.17,Sunday,0,1
2015-07-19 14:00:00-04:00,782,1164865.0,14,19,7,2015,38.29,0.56,33.06,6.75,Sunday,0,1
2015-07-19 15:00:00-04:00,720,982555.0,15,19,7,2015,38.5,0.55,33.31,6.24,Sunday,0,1
2015-07-19 16:00:00-04:00,723,973430.0,16,19,7,2015,38.99,0.51,34.14,5.6,Sunday,0,1
2015-07-19 17:00:00-04:00,734,973580.0,17,19,7,2015,38.88,0.5,34.28,5.16,Sunday,0,1
2015-07-19 18:00:00-04:00,640,749535.0,18,19,7,2015,38.33,0.5,34.01,5.61,Sunday,0,1
2015-07-19 19:00:00-04:00,604,759668.0,19,19,7,2015,37.58,0.52,33.28,7.33,Sunday,0,1
2015-07-19 20:00:00-04:00,520,607373.0,20,19,7,2015,36.68,0.58,32.05,3.54,Sunday,0,1
2015-07-19 21:00:00-04:00,383,555612.0,21,19,7,2015,35.65,0.63,31.02,3.23,Sunday,0,1
2015-07-19 22:00:00-04:00,229,233708.0,22,19,7,2015,35.06,0.67,30.36,2.44,Sunday,0,1
2015-07-19 23:00:00-04:00,95,109959.0,23,19,7,2015,33.69,0.75,28.98,3.61,Sunday,0,1
2015-07-20 00:00:00-04:00,59,83884.0,0,20,7,2015,33.12,0.77,28.58,4.27,Monday,1,0
2015-07-20 01:00:00-04:00,18,15334.0,1,20,7,2015,32.03,0.8,27.98,2.12,Monday,1,0
2015-07-20 02:00:00-04:00,11,29868.0,2,20,7,2015,30.28,0.83,27.09,2.3,Monday,1,0
2015-07-20 03:00:00-04:00,4,2772.0,3,20,7,2015,30.06,0.83,27.02,2.78,Monday,1,0
2015-07-20 04:00:00-04:00,11,9695.0,4,20,7,2015,29.96,0.82,26.99,2.14,Monday,1,0
2015-07-20 05:00:00-04:00,91,58169.0,5,20,7,2015,29.49,0.83,26.77,2.54,Monday,1,0
2015-07-20 06:00:00-04:00,289,193835.0,6,20,7,2015,28.7,0.81,26.48,1.33,Monday,1,0
2015-07-20 07:00:00-04:00,751,578548.0,7,20,7,2015,28.45,0.79,26.43,3.05,Monday,1,0
